Comment,Designator,Footprint,LCSC Part #
"SS34","D1, D2, D3, D4, D5, D6","D_SMA","C8678"
"Fuse-Pad-Pad","F1","PAD-1206-PAD","C182446"
"XH-10AW","J2","JST_XH_S10B-XH-A_1x10_P2.50mm_Horizontal","C14652"
"Jumper-Pad-Pad","R1, R2, R10, R11, R12, R13, R14, R15, R16, R17, R18, R19, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29","PAD-0805-PAD","C17477"
"4.7k","R3, R4, R5, R6, R7, R8","R0603","C23162"
"1k","R9","R1206","C4410"
"1n","C751","C0402","C1523"
"470n","C752","C0402","C47339"
"100n","C753, C754, C759, C601, C602, C605, C608, C612, C613, C614, C615","C0402","C1525"
"1u","C755, C758, C761, C762, C763, C765, C766, C767, C600, C607, C609, C610, C611","C0402","C52923"
"10n","C756, C757, C760, C764","C0402","C15195"
"LED-GREEN-0603","D751, D601","LED-0603","C72043"
"2.2k","R751","R0402","C25879"
"10k","R752, R753","R0805","C17414"
"12k","R754","R0402","C25752"
"100k","R755, R756, R758, R759, R615, R621","R0402","C25741"
"10k","R757, R762, R763, R767, R768, R604, R605, R613, R614, R618, R619, R625","R0402","C25744"
"68k","R760, R602, R603","R0402","C36871"
"10","R761, R764, R769, R606","R0402","C25077"
"1k","R765, R766, R600, R601, R616, R617, R622, R626, R627, R628","R0402","C11702"
"SRV05-4-P-T7","U751","SOT23-6","C85364"
"74AHC1G02","U752, U757","SOT23-5","C7463"
"MCP6004","U753, U600","TSSOP14","C50282"
"MAX9142","U754","SO8","C18567"
"NC7SB3157P6X","U755, U756","SOT-363","C87403"
"33n","C603","C0402","C1585"
"4.7u","C616","C0603","C19666"
"LED-RED-0603","D600, D603","LED-0603","C2286"
"LED-BLUE-0603","D602","LED-0603","C72041"
"22k","R607","R0402","C25768"
"47","R608","R0402","C25118"
"61.9","R609","R0603","C23092"
"20k","R610, R611, R612","R0402","C25765"
"27k","R620, R623","R0402","C25771"
"3.3k","R624","R0402","C25890"
"AD8628","U601","TSOT23-5","C29309"
"REF3033","U603","SOT-23","C36658"
"XC6206P332MR","U604","SOT-23","C5446"
"100n","C430, C431","C0603","C14663"
"PESD1CAN","D430","SOT-23","C343993"
"120","R430","R0603","C22787"
"TJA1051T/3/1J","U430","SO8","C38695"
